relative_time,data_id,co2_concentration,brix,out_temperature,in_temperature,ph,pressure_upper,pressure_lower,batch_id
745500.0,12280.0,38939.0,0.0,29.5,29.5,0.0,1009.459,0.0,5.0
745560.0,12281.0,38800.0,0.0,29.5,29.5,0.0,1009.2604,0.0,5.0
745620.0,12282.0,38547.0,0.0,29.5,29.5,0.0,1009.2854,0.0,5.0
745680.0,12283.0,38427.0,0.0,29.5,29.5,0.0,1009.167,0.0,5.0
745740.0,12284.0,38441.0,0.0,29.5,29.5,0.0,1009.523,0.0,5.0
745800.0,12285.0,38644.0,0.0,29.5,29.5,0.0,1009.0689,0.0,5.0
745860.0,12286.0,38935.0,0.0,29.5,29.5,0.0,1009.3051,0.0,5.0
745920.0,12287.0,39257.0,0.0,29.5,29.5,0.0,1009.3623,0.0,5.0
745980.0,12288.0,39542.0,0.0,29.5,29.5,0.0,1009.3853,0.0,5.0
746040.0,12289.0,39565.0,0.0,29.5,29.5,0.0,1009.4095,0.0,5.0
746100.0,12290.0,39484.0,0.0,29.437,29.437,0.0,1009.3655,0.0,5.0
746160.0,12291.0,39359.0,0.0,29.5,29.5,0.0,1009.4308,0.0,5.0
746220.0,12292.0,39167.0,0.0,29.5,29.5,0.0,1009.4816,0.0,5.0
746280.0,12293.0,39097.0,0.0,29.562,29.562,0.0,1009.4322,0.0,5.0
746340.0,12294.0,38995.0,0.0,29.5,29.5,0.0,1009.1701,0.0,5.0
746400.0,12295.0,38815.0,0.0,29.5,29.5,0.0,1009.3966,0.0,5.0
746460.0,12296.0,38633.0,0.0,29.5,29.5,0.0,1009.5968,0.0,5.0
746520.0,12297.0,38453.0,0.0,29.5,29.5,0.0,1009.3098,0.0,5.0
746580.0,12298.0,38270.0,0.0,29.5,29.5,0.0,1009.5795,0.0,5.0
746640.0,12299.0,38058.0,0.0,29.562,29.562,0.0,1009.2545,0.0,5.0
746700.0,12300.0,38079.0,0.0,29.5,29.5,0.0,1009.4893,0.0,5.0
746760.0,12301.0,38154.0,0.0,29.5,29.5,0.0,1009.6452,0.0,5.0
746820.0,12302.0,38149.0,0.0,29.5,29.5,0.0,1009.4684,0.0,5.0
746880.0,12303.0,38240.0,0.0,29.5,29.5,0.0,1009.7969,0.0,5.0
746940.0,12304.0,38276.0,0.0,29.5,29.5,0.0,1009.6463,0.0,5.0
747000.0,12305.0,38221.0,0.0,29.5,29.5,0.0,1009.5161,0.0,5.0
747060.0,12306.0,38430.0,0.0,29.5,29.5,0.0,1009.4439,0.0,5.0
747120.0,12307.0,38886.0,0.0,29.5,29.5,0.0,1009.5571,0.0,5.0
747180.0,12308.0,38861.0,0.0,29.5,29.5,0.0,1009.6933,0.0,5.0
747240.0,12309.0,38698.0,0.0,29.562,29.562,0.0,1009.8551,0.0,5.0
747300.0,12310.0,38784.0,0.0,29.5,29.5,0.0,1009.494,0.0,5.0
747360.0,12311.0,38986.0,0.0,29.5,29.5,0.0,1009.7526,0.0,5.0
747420.0,12312.0,39084.0,0.0,29.562,29.562,0.0,1009.4997,0.0,5.0
747480.0,12313.0,39144.0,0.0,29.437,29.437,0.0,1009.795,0.0,5.0
747540.0,12314.0,39164.0,0.0,29.5,29.5,0.0,1009.3634,0.0,5.0
747600.0,12315.0,39052.0,0.0,29.5,29.5,0.0,1009.6984,0.0,5.0
747660.0,12316.0,39031.0,0.0,29.5,29.5,0.0,1009.4688,0.0,5.0
747720.0,12317.0,39153.0,0.0,29.5,29.5,0.0,1009.5349,0.0,5.0
747780.0,12318.0,39316.0,0.0,29.5,29.5,0.0,1009.8252,0.0,5.0
747840.0,12319.0,39164.0,0.0,29.562,29.562,0.0,1009.5862,0.0,5.0
747900.0,12320.0,39316.0,0.0,29.562,29.562,0.0,1009.7874,0.0,5.0
747960.0,12321.0,39428.0,0.0,29.5,29.5,0.0,1009.6194,0.0,5.0
748020.0,12322.0,39312.0,0.0,29.5,29.5,0.0,1009.5378,0.0,5.0
748080.0,12323.0,39293.0,0.0,29.5,29.5,0.0,1009.6361,0.0,5.0
748140.0,12324.0,39337.0,0.0,29.5,29.5,0.0,1009.7155,0.0,5.0
748200.0,12325.0,39383.0,0.0,29.562,29.562,0.0,1009.4624,0.0,5.0
748260.0,12326.0,39242.0,0.0,29.5,29.5,0.0,1009.716,0.0,5.0
748320.0,12327.0,39101.0,0.0,29.5,29.5,0.0,1009.6885,0.0,5.0
748380.0,12328.0,38877.0,0.0,29.5,29.5,0.0,1009.8755,0.0,5.0
748440.0,12329.0,38681.0,0.0,29.562,29.562,0.0,1009.5235,0.0,5.0
748500.0,12330.0,38489.0,0.0,29.5,29.5,0.0,1009.7354,0.0,5.0
748560.0,12331.0,38364.0,0.0,29.562,29.562,0.0,1009.8211,0.0,5.0
748620.0,12332.0,38272.0,0.0,29.5,29.5,0.0,1009.5514,0.0,5.0
748680.0,12333.0,38316.0,0.0,29.5,29.5,0.0,1009.8343,0.0,5.0
748740.0,12334.0,38216.0,0.0,29.5,29.5,0.0,1009.6519,0.0,5.0
748800.0,12335.0,38238.0,0.0,29.5,29.5,0.0,1009.899,0.0,5.0
748860.0,12336.0,38237.0,0.0,29.5,29.5,0.0,1009.6767,0.0,5.0
748920.0,12337.0,38128.0,0.0,29.5,29.5,0.0,1009.6432,0.0,5.0
748980.0,12338.0,38004.0,0.0,29.5,29.5,0.0,1009.5641,0.0,5.0
749040.0,12339.0,37985.0,0.0,29.5,29.5,0.0,1009.9363,0.0,5.0
749100.0,12340.0,37928.0,0.0,29.5,29.5,0.0,1009.7512,0.0,5.0
749160.0,12341.0,37720.0,0.0,29.5,29.5,0.0,1009.7575,0.0,5.0
749220.0,12342.0,37527.0,0.0,29.562,29.562,0.0,1009.5649,0.0,5.0
749280.0,12343.0,37487.0,0.0,29.5,29.5,0.0,1009.6235,0.0,5.0
749340.0,12344.0,37504.0,0.0,29.562,29.562,0.0,1009.7431,0.0,5.0
749400.0,12345.0,37880.0,0.0,29.5,29.5,0.0,1009.6411,0.0,5.0
749460.0,12346.0,37916.0,0.0,29.5,29.5,0.0,1009.7368,0.0,5.0
749520.0,12347.0,37891.0,0.0,29.437,29.437,0.0,1009.8286,0.0,5.0
749580.0,12348.0,38001.0,0.0,29.5,29.5,0.0,1009.672,0.0,5.0
749640.0,12349.0,38050.0,0.0,29.5,29.5,0.0,1009.881,0.0,5.0
749700.0,12350.0,38028.0,0.0,29.5,29.5,0.0,1009.5909,0.0,5.0
749760.0,12351.0,38066.0,0.0,29.5,29.5,0.0,1009.7057,0.0,5.0
749820.0,12352.0,38172.0,0.0,29.5,29.5,0.0,1009.7005,0.0,5.0
749880.0,12353.0,38475.0,0.0,29.5,29.5,0.0,1009.7987,0.0,5.0
749940.0,12354.0,38700.0,0.0,29.5,29.5,0.0,1009.6571,0.0,5.0
750000.0,12355.0,38726.0,0.0,29.5,29.5,0.0,1009.7703,0.0,5.0
750060.0,12356.0,38726.0,0.0,29.5,29.5,0.0,1009.7875,0.0,5.0
750120.0,12357.0,38649.0,0.0,29.5,29.5,0.0,1009.6284,0.0,5.0
750180.0,12358.0,38586.0,0.0,29.5,29.5,0.0,1009.9045,0.0,5.0
750240.0,12359.0,38508.0,0.0,29.5,29.5,0.0,1009.7917,0.0,5.0
750300.0,12360.0,38339.0,0.0,29.5,29.5,0.0,1009.63,0.0,5.0
750360.0,12361.0,38275.0,0.0,29.5,29.5,0.0,1009.771,0.0,5.0
750420.0,12362.0,38354.0,0.0,29.5,29.5,0.0,1009.6404,0.0,5.0
750480.0,12363.0,38449.0,0.0,29.5,29.5,0.0,1009.8055,0.0,5.0
750540.0,12364.0,38319.0,0.0,29.5,29.5,0.0,1009.8538,0.0,5.0
750600.0,12365.0,38244.0,0.0,29.5,29.5,0.0,1009.4911,0.0,5.0
750660.0,12366.0,38449.0,0.0,29.5,29.5,0.0,1009.5536,0.0,5.0
750720.0,12367.0,38974.0,0.0,29.5,29.5,0.0,1009.8628,0.0,5.0
750780.0,12368.0,38881.0,0.0,29.437,29.437,0.0,1009.6929,0.0,5.0
750840.0,12369.0,38689.0,0.0,29.5,29.5,0.0,1009.4019,0.0,5.0
750900.0,12370.0,38471.0,0.0,29.5,29.5,0.0,1009.909,0.0,5.0
750960.0,12371.0,38307.0,0.0,29.5,29.5,0.0,1009.6369,0.0,5.0
751020.0,12372.0,38502.0,0.0,29.5,29.5,0.0,1009.6131,0.0,5.0
751080.0,12373.0,38492.0,0.0,29.437,29.437,0.0,1009.9039,0.0,5.0
751140.0,12374.0,38553.0,0.0,29.5,29.5,0.0,1009.8696,0.0,5.0
751200.0,12375.0,38672.0,0.0,29.5,29.5,0.0,1010.0544,0.0,5.0
751260.0,12376.0,38507.0,0.0,29.5,29.5,0.0,1009.8816,0.0,5.0
751320.0,12377.0,38502.0,0.0,29.5,29.5,0.0,1009.9459,0.0,5.0
751380.0,12378.0,38527.0,0.0,29.437,29.437,0.0,1010.1464,0.0,5.0
751440.0,12379.0,38579.0,0.0,29.5,29.5,0.0,1009.81,0.0,5.0
751500.0,12380.0,38466.0,0.0,29.5,29.5,0.0,1009.7574,0.0,5.0
751560.0,12381.0,38350.0,0.0,29.5,29.5,0.0,1009.8135,0.0,5.0
751620.0,12382.0,38236.0,0.0,29.5,29.5,0.0,1010.04,0.0,5.0
751680.0,12383.0,38041.0,0.0,29.5,29.5,0.0,1009.7981,0.0,5.0
751740.0,12384.0,37868.0,0.0,29.562,29.562,0.0,1009.8031,0.0,5.0
751800.0,12385.0,37739.0,0.0,29.5,29.5,0.0,1009.8713,0.0,5.0
751860.0,12386.0,37716.0,0.0,29.562,29.562,0.0,1010.0359,0.0,5.0
751920.0,12387.0,38006.0,0.0,29.437,29.437,0.0,1009.6966,0.0,5.0
751980.0,12388.0,38079.0,0.0,29.5,29.5,0.0,1009.8244,0.0,5.0
752040.0,12389.0,37967.0,0.0,29.5,29.5,0.0,1009.8939,0.0,5.0
752100.0,12390.0,37766.0,0.0,29.5,29.5,0.0,1009.8683,0.0,5.0
752160.0,12391.0,37711.0,0.0,29.5,29.5,0.0,1009.884,0.0,5.0
752220.0,12392.0,37623.0,0.0,29.5,29.5,0.0,1009.8882,0.0,5.0
752280.0,12393.0,37411.0,0.0,29.5,29.5,0.0,1010.089,0.0,5.0
752340.0,12394.0,37204.0,0.0,29.5,29.5,0.0,1010.087,0.0,5.0
752400.0,12395.0,37092.0,0.0,29.5,29.5,0.0,1009.9562,0.0,5.0
752460.0,12396.0,36945.0,0.0,29.5,29.5,0.0,1009.9396,0.0,5.0
752520.0,12397.0,36838.0,0.0,29.5,29.5,0.0,1009.6777,0.0,5.0
752580.0,12398.0,36717.0,0.0,29.5,29.5,0.0,1009.8665,0.0,5.0
752640.0,12399.0,36657.0,0.0,29.5,29.5,0.0,1010.0512,0.0,5.0
752700.0,12400.0,36664.0,0.0,29.5,29.5,0.0,1009.7786,0.0,5.0
752760.0,12401.0,36803.0,0.0,29.437,29.437,0.0,1009.8197,0.0,5.0
752820.0,12402.0,37191.0,0.0,29.5,29.5,0.0,1009.8606,0.0,5.0
752880.0,12403.0,37233.0,0.0,29.5,29.5,0.0,1009.9599,0.0,5.0
752940.0,12404.0,37305.0,0.0,29.5,29.5,0.0,1010.0021,0.0,5.0
753000.0,12405.0,37254.0,0.0,29.5,29.5,0.0,1010.1248,0.0,5.0
753060.0,12406.0,37094.0,0.0,29.5,29.5,0.0,1010.0167,0.0,5.0
753120.0,12407.0,36867.0,0.0,29.5,29.5,0.0,1010.0127,0.0,5.0
753180.0,12408.0,36660.0,0.0,29.5,29.5,0.0,1009.9447,0.0,5.0
753240.0,12409.0,36417.0,0.0,29.5,29.5,0.0,1009.9397,0.0,5.0
753300.0,12410.0,36228.0,0.0,29.5,29.5,0.0,1009.6863,0.0,5.0
753360.0,12411.0,36115.0,0.0,29.5,29.5,0.0,1009.8717,0.0,5.0
753420.0,12412.0,36117.0,0.0,29.437,29.437,0.0,1010.1117,0.0,5.0
753480.0,12413.0,36184.0,0.0,29.5,29.5,0.0,1009.8663,0.0,5.0
753540.0,12414.0,36090.0,0.0,29.5,29.5,0.0,1009.8496,0.0,5.0
753600.0,12415.0,35987.0,0.0,29.5,29.5,0.0,1009.9518,0.0,5.0
753660.0,12416.0,36143.0,0.0,29.5,29.5,0.0,1009.8895,0.0,5.0
753720.0,12417.0,36184.0,0.0,29.5,29.5,0.0,1009.7557,0.0,5.0
753780.0,12418.0,36221.0,0.0,29.437,29.437,0.0,1010.0706,0.0,5.0
753840.0,12419.0,36311.0,0.0,29.5,29.5,0.0,1009.9345,0.0,5.0
753900.0,12420.0,36514.0,0.0,29.5,29.5,0.0,1009.7693,0.0,5.0
753960.0,12421.0,36772.0,0.0,29.5,29.5,0.0,1009.8086,0.0,5.0
754020.0,12422.0,36824.0,0.0,29.5,29.5,0.0,1010.087,0.0,5.0
754080.0,12423.0,36871.0,0.0,29.437,29.437,0.0,1010.0935,0.0,5.0
754140.0,12424.0,36902.0,0.0,29.5,29.5,0.0,1009.8678,0.0,5.0
754200.0,12425.0,36780.0,0.0,29.437,29.437,0.0,1010.0551,0.0,5.0
754260.0,12426.0,36695.0,0.0,29.5,29.5,0.0,1009.9668,0.0,5.0
754320.0,12427.0,36632.0,0.0,29.437,29.437,0.0,1010.2676,0.0,5.0
754380.0,12428.0,36824.0,0.0,29.437,29.437,0.0,1010.1546,0.0,5.0
754440.0,12429.0,37174.0,0.0,29.437,29.437,0.0,1010.1494,0.0,5.0
754500.0,12430.0,37363.0,0.0,29.5,29.5,0.0,1009.9702,0.0,5.0
754560.0,12431.0,37913.0,0.0,29.5,29.5,0.0,1010.167,0.0,5.0
754620.0,12432.0,38071.0,0.0,29.437,29.437,0.0,1009.9621,0.0,5.0
754680.0,12433.0,38020.0,0.0,29.5,29.5,0.0,1010.1643,0.0,5.0
754740.0,12434.0,38001.0,0.0,29.5,29.5,0.0,1010.2207,0.0,5.0
754800.0,12435.0,38019.0,0.0,29.5,29.5,0.0,1010.1365,0.0,5.0
754860.0,12436.0,37860.0,0.0,29.375,29.375,0.0,1010.2203,0.0,5.0
754920.0,12437.0,37707.0,0.0,29.5,29.5,0.0,1010.0115,0.0,5.0
754980.0,12438.0,37670.0,0.0,29.5,29.5,0.0,1010.2242,0.0,5.0
755040.0,12439.0,37434.0,0.0,29.5,29.5,0.0,1009.9664,0.0,5.0
755100.0,12440.0,37260.0,0.0,29.437,29.437,0.0,1010.0558,0.0,5.0
755160.0,12441.0,37183.0,0.0,29.5,29.5,0.0,1010.064,0.0,5.0
755220.0,12442.0,37123.0,0.0,29.437,29.437,0.0,1010.231,0.0,5.0
755280.0,12443.0,36882.0,0.0,29.5,29.5,0.0,1010.3146,0.0,5.0
755340.0,12444.0,36812.0,0.0,29.437,29.437,0.0,1010.307,0.0,5.0
755400.0,12445.0,36690.0,0.0,29.5,29.5,0.0,1010.0756,0.0,5.0
755460.0,12446.0,36534.0,0.0,29.5,29.5,0.0,1010.2748,0.0,5.0
755520.0,12447.0,36497.0,0.0,29.5,29.5,0.0,1010.2874,0.0,5.0
755580.0,12448.0,36561.0,0.0,29.5,29.5,0.0,1010.1643,0.0,5.0
755640.0,12449.0,36487.0,0.0,29.437,29.437,0.0,1010.2432,0.0,5.0
755700.0,12450.0,36491.0,0.0,29.5,29.5,0.0,1010.3685,0.0,5.0
755760.0,12451.0,36592.0,0.0,29.5,29.5,0.0,1010.4155,0.0,5.0
755820.0,12452.0,36694.0,0.0,29.437,29.437,0.0,1010.2446,0.0,5.0
755880.0,12453.0,36588.0,0.0,29.5,29.5,0.0,1010.1252,0.0,5.0
755940.0,12454.0,36448.0,0.0,29.437,29.437,0.0,1010.2863,0.0,5.0
756000.0,12455.0,36289.0,0.0,29.5,29.5,0.0,1010.1995,0.0,5.0
756060.0,12456.0,36180.0,0.0,29.5,29.5,0.0,1010.4972,0.0,5.0
756120.0,12457.0,36076.0,0.0,29.437,29.437,0.0,1010.2473,0.0,5.0
756180.0,12458.0,35938.0,0.0,29.5,29.5,0.0,1010.4226,0.0,5.0
756240.0,12459.0,35862.0,0.0,29.5,29.5,0.0,1010.2937,0.0,5.0
756300.0,12460.0,35772.0,0.0,29.5,29.5,0.0,1010.1907,0.0,5.0
756360.0,12461.0,35601.0,0.0,29.5,29.5,0.0,1010.2957,0.0,5.0
756420.0,12462.0,35512.0,0.0,29.5,29.5,0.0,1010.3032,0.0,5.0
756480.0,12463.0,35377.0,0.0,29.5,29.5,0.0,1010.4073,0.0,5.0
756540.0,12464.0,35258.0,0.0,29.5,29.5,0.0,1010.5092,0.0,5.0
756600.0,12465.0,35209.0,0.0,29.5,29.5,0.0,1010.2446,0.0,5.0
756660.0,12466.0,35201.0,0.0,29.5,29.5,0.0,1010.3976,0.0,5.0
756720.0,12467.0,35098.0,0.0,29.5,29.5,0.0,1010.4545,0.0,5.0
756780.0,12468.0,34888.0,0.0,29.5,29.5,0.0,1010.5842,0.0,5.0
756840.0,12469.0,34711.0,0.0,29.5,29.5,0.0,1010.1973,0.0,5.0
756900.0,12470.0,34543.0,0.0,29.437,29.437,0.0,1010.4035,0.0,5.0
756960.0,12471.0,34369.0,0.0,29.5,29.5,0.0,1010.4226,0.0,5.0
757020.0,12472.0,34217.0,0.0,29.5,29.5,0.0,1010.479,0.0,5.0
757080.0,12473.0,34199.0,0.0,29.5,29.5,0.0,1010.3101,0.0,5.0
757140.0,12474.0,33898.0,0.0,29.5,29.5,0.0,1010.4923,0.0,5.0
757200.0,12475.0,33831.0,0.0,29.5,29.5,0.0,1010.4485,0.0,5.0
757260.0,12476.0,33818.0,0.0,29.437,29.437,0.0,1010.3994,0.0,5.0
757320.0,12477.0,33723.0,0.0,29.5,29.5,0.0,1010.6488,0.0,5.0
757380.0,12478.0,33655.0,0.0,29.5,29.5,0.0,1010.6706,0.0,5.0
757440.0,12479.0,33655.0,0.0,29.5,29.5,0.0,1010.5,0.0,5.0
757500.0,12480.0,33761.0,0.0,29.437,29.437,0.0,1010.2916,0.0,5.0
757560.0,12481.0,34735.0,0.0,29.5,29.5,0.0,1010.6563,0.0,5.0
757620.0,12482.0,34801.0,0.0,29.5,29.5,0.0,1010.5655,0.0,5.0
757680.0,12483.0,34838.0,0.0,29.5,29.5,0.0,1010.4711,0.0,5.0
757740.0,12484.0,34935.0,0.0,29.5,29.5,0.0,1010.3232,0.0,5.0
757800.0,12485.0,34956.0,0.0,29.5,29.5,0.0,1010.6941,0.0,5.0
757860.0,12486.0,34877.0,0.0,29.5,29.5,0.0,1010.4277,0.0,5.0
757920.0,12487.0,34830.0,0.0,29.5,29.5,0.0,1010.6816,0.0,5.0
757980.0,12488.0,35076.0,0.0,29.5,29.5,0.0,1010.6575,0.0,5.0
758040.0,12489.0,35494.0,0.0,29.5,29.5,0.0,1010.6064,0.0,5.0
758100.0,12490.0,35392.0,0.0,29.5,29.5,0.0,1010.4131,0.0,5.0
758160.0,12491.0,35240.0,0.0,29.437,29.437,0.0,1010.4654,0.0,5.0
758220.0,12492.0,35103.0,0.0,29.5,29.5,0.0,1010.4302,0.0,5.0
758280.0,12493.0,35052.0,0.0,29.5,29.5,0.0,1010.5316,0.0,5.0
758340.0,12494.0,35026.0,0.0,29.437,29.437,0.0,1010.3723,0.0,5.0
758400.0,12495.0,34951.0,0.0,29.5,29.5,0.0,1010.5587,0.0,5.0
758460.0,12496.0,34845.0,0.0,29.5,29.5,0.0,1010.1388,0.0,5.0
758520.0,12497.0,34754.0,0.0,29.5,29.5,0.0,1010.4505,0.0,5.0
758580.0,12498.0,34699.0,0.0,29.5,29.5,0.0,1010.2854,0.0,5.0
758640.0,12499.0,34477.0,0.0,29.5,29.5,0.0,1010.3151,0.0,5.0
758700.0,12500.0,34252.0,0.0,29.5,29.5,0.0,1010.2402,0.0,5.0
758760.0,12501.0,34160.0,0.0,29.5,29.5,0.0,1010.3476,0.0,5.0
758820.0,12502.0,34066.0,0.0,29.5,29.5,0.0,1010.6205,0.0,5.0
758880.0,12503.0,33939.0,0.0,29.437,29.437,0.0,1010.1673,0.0,5.0
758940.0,12504.0,33890.0,0.0,29.5,29.5,0.0,1010.4536,0.0,5.0
759000.0,12505.0,33954.0,0.0,29.5,29.5,0.0,1010.3852,0.0,5.0
759060.0,12506.0,34174.0,0.0,29.437,29.437,0.0,1010.3083,0.0,5.0
759120.0,12507.0,34422.0,0.0,29.5,29.5,0.0,1010.2535,0.0,5.0
759180.0,12508.0,34707.0,0.0,29.437,29.437,0.0,1010.6578,0.0,5.0
759240.0,12509.0,34931.0,0.0,29.5,29.5,0.0,1010.4949,0.0,5.0
759300.0,12510.0,34894.0,0.0,29.5,29.5,0.0,1010.5985,0.0,5.0
759360.0,12511.0,35055.0,0.0,29.5,29.5,0.0,1010.7148,0.0,5.0
759420.0,12512.0,34941.0,0.0,29.5,29.5,0.0,1010.3792,0.0,5.0
759480.0,12513.0,35031.0,0.0,29.5,29.5,0.0,1010.4,0.0,5.0
759540.0,12514.0,35338.0,0.0,29.5,29.5,0.0,1010.4348,0.0,5.0
759600.0,12515.0,35940.0,0.0,29.5,29.5,0.0,1010.3671,0.0,5.0
759660.0,12516.0,36156.0,0.0,29.437,29.437,0.0,1010.6761,0.0,5.0
759720.0,12517.0,36088.0,0.0,29.437,29.437,0.0,1010.3626,0.0,5.0
759780.0,12518.0,35903.0,0.0,29.437,29.437,0.0,1010.5514,0.0,5.0
759840.0,12519.0,35685.0,0.0,29.437,29.437,0.0,1010.5116,0.0,5.0
759900.0,12520.0,35519.0,0.0,29.5,29.5,0.0,1010.5887,0.0,5.0
759960.0,12521.0,35526.0,0.0,29.5,29.5,0.0,1010.2131,0.0,5.0
760020.0,12522.0,35571.0,0.0,29.5,29.5,0.0,1010.6158,0.0,5.0
760080.0,12523.0,35866.0,0.0,29.5,29.5,0.0,1010.5354,0.0,5.0
760140.0,12524.0,35941.0,0.0,29.5,29.5,0.0,1010.397,0.0,5.0
760200.0,12525.0,35774.0,0.0,29.5,29.5,0.0,1010.5174,0.0,5.0
760260.0,12526.0,35552.0,0.0,29.5,29.5,0.0,1010.4948,0.0,5.0
760320.0,12527.0,35404.0,0.0,29.5,29.5,0.0,1010.5803,0.0,5.0
760380.0,12528.0,35230.0,0.0,29.5,29.5,0.0,1010.3909,0.0,5.0
760440.0,12529.0,35438.0,0.0,29.5,29.5,0.0,1010.2937,0.0,5.0
760500.0,12530.0,35556.0,0.0,29.5,29.5,0.0,1010.2905,0.0,5.0
760560.0,12531.0,35323.0,0.0,29.437,29.437,0.0,1010.4949,0.0,5.0
760620.0,12532.0,35218.0,0.0,29.5,29.5,0.0,1010.5608,0.0,5.0
760680.0,12533.0,35320.0,0.0,29.5,29.5,0.0,1010.3883,0.0,5.0
760740.0,12534.0,35217.0,0.0,29.5,29.5,0.0,1010.6493,0.0,5.0
760800.0,12535.0,35014.0,0.0,29.5,29.5,0.0,1010.3466,0.0,5.0
760860.0,12536.0,34885.0,0.0,29.5,29.5,0.0,1010.559,0.0,5.0
760920.0,12537.0,34735.0,0.0,29.437,29.437,0.0,1010.5762,0.0,5.0
760980.0,12538.0,34496.0,0.0,29.5,29.5,0.0,1010.2734,0.0,5.0
761040.0,12539.0,34344.0,0.0,29.437,29.437,0.0,1010.4374,0.0,5.0
761100.0,12540.0,34380.0,0.0,29.437,29.437,0.0,1010.4193,0.0,5.0
761160.0,12541.0,34569.0,0.0,29.5,29.5,0.0,1010.3494,0.0,5.0
761220.0,12542.0,34685.0,0.0,29.5,29.5,0.0,1010.5095,0.0,5.0
761280.0,12543.0,34516.0,0.0,29.5,29.5,0.0,1010.3945,0.0,5.0
761340.0,12544.0,34403.0,0.0,29.5,29.5,0.0,1010.2509,0.0,5.0
761400.0,12545.0,34215.0,0.0,29.5,29.5,0.0,1010.4381,0.0,5.0
761460.0,12546.0,34025.0,0.0,29.5,29.5,0.0,1010.4498,0.0,5.0
761520.0,12547.0,33947.0,0.0,29.5,29.5,0.0,1010.4394,0.0,5.0
761580.0,12548.0,33809.0,0.0,29.437,29.437,0.0,1010.5264,0.0,5.0
761640.0,12549.0,33639.0,0.0,29.5,29.5,0.0,1010.4416,0.0,5.0
761700.0,12550.0,33506.0,0.0,29.5,29.5,0.0,1010.4575,0.0,5.0
761760.0,12551.0,33412.0,0.0,29.5,29.5,0.0,1010.2854,0.0,5.0
761820.0,12552.0,33201.0,0.0,29.5,29.5,0.0,1010.2581,0.0,5.0
761880.0,12553.0,33070.0,0.0,29.5,29.5,0.0,1010.6775,0.0,5.0
761940.0,12554.0,33230.0,0.0,29.562,29.562,0.0,1010.5639,0.0,5.0
762000.0,12555.0,33652.0,0.0,29.562,29.562,0.0,1010.3111,0.0,5.0
762060.0,12556.0,33655.0,0.0,29.5,29.5,0.0,1010.1564,0.0,5.0
762120.0,12557.0,33560.0,0.0,29.562,29.562,0.0,1010.3643,0.0,5.0
762180.0,12558.0,33498.0,0.0,29.5,29.5,0.0,1010.4742,0.0,5.0
762240.0,12559.0,33598.0,0.0,29.562,29.562,0.0,1010.2912,0.0,5.0
762300.0,12560.0,33576.0,0.0,29.562,29.562,0.0,1010.2923,0.0,5.0
762360.0,12561.0,33550.0,0.0,29.5,29.5,0.0,1010.3644,0.0,5.0
762420.0,12562.0,33440.0,0.0,29.5,29.5,0.0,1010.3282,0.0,5.0
762480.0,12563.0,33322.0,0.0,29.5,29.5,0.0,1010.5374,0.0,5.0
762540.0,12564.0,33249.0,0.0,29.5,29.5,0.0,1010.3901,0.0,5.0
762600.0,12565.0,33131.0,0.0,29.5,29.5,0.0,1010.2553,0.0,5.0
762660.0,12566.0,33037.0,0.0,29.5,29.5,0.0,1010.246,0.0,5.0
762720.0,12567.0,33043.0,0.0,29.5,29.5,0.0,1010.166,0.0,5.0
762780.0,12568.0,33063.0,0.0,29.5,29.5,0.0,1010.1663,0.0,5.0
762840.0,12569.0,32802.0,0.0,29.5,29.5,0.0,1010.2097,0.0,5.0
762900.0,12570.0,32691.0,0.0,29.5,29.5,0.0,1010.2788,0.0,5.0
762960.0,12571.0,32726.0,0.0,29.5,29.5,0.0,1010.4369,0.0,5.0
763020.0,12572.0,33180.0,0.0,29.5,29.5,0.0,1010.4814,0.0,5.0
763080.0,12573.0,33332.0,0.0,29.5,29.5,0.0,1010.6019,0.0,5.0
763140.0,12574.0,33273.0,0.0,29.5,29.5,0.0,1010.167,0.0,5.0
763200.0,12575.0,33307.0,0.0,29.5,29.5,0.0,1010.2921,0.0,5.0
763260.0,12576.0,33497.0,0.0,29.5,29.5,0.0,1010.3208,0.0,5.0
763320.0,12577.0,33470.0,0.0,29.5,29.5,0.0,1010.2881,0.0,5.0
763380.0,12578.0,33462.0,0.0,29.5,29.5,0.0,1010.3245,0.0,5.0
763440.0,12579.0,33416.0,0.0,29.5,29.5,0.0,1010.2022,0.0,5.0
763500.0,12580.0,33226.0,0.0,29.5,29.5,0.0,1010.4623,0.0,5.0
763560.0,12581.0,33184.0,0.0,29.5,29.5,0.0,1010.4012,0.0,5.0
763620.0,12582.0,33074.0,0.0,29.562,29.562,0.0,1010.4476,0.0,5.0
763680.0,12583.0,32863.0,0.0,29.5,29.5,0.0,1010.2512,0.0,5.0
763740.0,12584.0,32736.0,0.0,29.5,29.5,0.0,1010.3753,0.0,5.0
763800.0,12585.0,32542.0,0.0,29.5,29.5,0.0,1010.35,0.0,5.0
763860.0,12586.0,32501.0,0.0,29.5,29.5,0.0,1010.1605,0.0,5.0
763920.0,12587.0,32333.0,0.0,29.5,29.5,0.0,1010.3101,0.0,5.0
763980.0,12588.0,32226.0,0.0,29.5,29.5,0.0,1010.5948,0.0,5.0
764040.0,12589.0,32070.0,0.0,29.5,29.5,0.0,1010.2022,0.0,5.0
